cgpa,backlog,semester,department,course_id,course_min_cgpa,course_max_backlog,eligible
8.74,0,6,Mechanical,AIML,7.5,0,1
8.74,0,6,Mechanical,DS,7.0,1,1
8.74,0,6,Mechanical,WEB,6.0,2,1
8.74,0,6,Mechanical,CYB,7.0,1,1
8.74,0,6,Mechanical,CLOUD,6.5,1,1
8.1,0,4,Electronics,AIML,7.5,0,1
8.1,0,4,Electronics,DS,7.0,1,1
8.1,0,4,Electronics,WEB,6.0,2,1
8.1,0,4,Electronics,CYB,7.0,1,1
8.1,0,4,Electronics,CLOUD,6.5,1,1
7.21,0,3,Computer Science,AIML,7.5,0,0
7.21,0,3,Computer Science,DS,7.0,1,1
7.21,0,3,Computer Science,WEB,6.0,2,1
7.21,0,3,Computer Science,CYB,7.0,1,1
7.21,0,3,Computer Science,CLOUD,6.5,1,1
8.23,0,7,Civil,AIML,7.5,0,1
8.23,0,7,Civil,DS,7.0,1,1
8.23,0,7,Civil,WEB,6.0,2,1
8.23,0,7,Civil,CYB,7.0,1,1
8.23,0,7,Civil,CLOUD,6.5,1,1
8.28,1,7,Civil,AIML,7.5,0,0
8.28,1,7,Civil,DS,7.0,1,1
8.28,1,7,Civil,WEB,6.0,2,1
8.28,1,7,Civil,CYB,7.0,1,1
8.28,1,7,Civil,CLOUD,6.5,1,1
7.64,0,3,Civil,AIML,7.5,0,0
7.64,0,3,Civil,DS,7.0,1,1
7.64,0,3,Civil,WEB,6.0,2,1
7.64,0,3,Civil,CYB,7.0,1,1
7.64,0,3,Civil,CLOUD,6.5,1,1
5.54,0,5,Mechanical,AIML,7.5,0,0
5.54,0,5,Mechanical,DS,7.0,1,0
5.54,0,5,Mechanical,WEB,6.0,2,0
5.54,0,5,Mechanical,CYB,7.0,1,0
5.54,0,5,Mechanical,CLOUD,6.5,1,0
8.35,2,8,Electronics,AIML,7.5,0,0
8.35,2,8,Electronics,DS,7.0,1,0
8.35,2,8,Electronics,WEB,6.0,2,1
8.35,2,8,Electronics,CYB,7.0,1,0
8.35,2,8,Electronics,CLOUD,6.5,1,0
6.29,1,8,Information Technology,AIML,7.5,0,0
6.29,1,8,Information Technology,DS,7.0,1,0
6.29,1,8,Information Technology,WEB,6.0,2,1
6.29,1,8,Information Technology,CYB,7.0,1,0
6.29,1,8,Information Technology,CLOUD,6.5,1,0
5.83,0,8,Mechanical,AIML,7.5,0,0
5.83,0,8,Mechanical,DS,7.0,1,0
5.83,0,8,Mechanical,WEB,6.0,2,0
5.83,0,8,Mechanical,CYB,7.0,1,0
5.83,0,8,Mechanical,CLOUD,6.5,1,0
6.21,0,8,Electronics,AIML,7.5,0,0
6.21,0,8,Electronics,DS,7.0,1,0
6.21,0,8,Electronics,WEB,6.0,2,1
6.21,0,8,Electronics,CYB,7.0,1,0
6.21,0,8,Electronics,CLOUD,6.5,1,0
6.24,0,8,Computer Science,AIML,7.5,0,0
6.24,0,8,Computer Science,DS,7.0,1,0
6.24,0,8,Computer Science,WEB,6.0,2,1
6.24,0,8,Computer Science,CYB,7.0,1,0
6.24,0,8,Computer Science,CLOUD,6.5,1,0
6.53,0,6,Mechanical,AIML,7.5,0,0
6.53,0,6,Mechanical,DS,7.0,1,0
6.53,0,6,Mechanical,WEB,6.0,2,1
6.53,0,6,Mechanical,CYB,7.0,1,0
6.53,0,6,Mechanical,CLOUD,6.5,1,1
7.24,1,5,Electronics,AIML,7.5,0,0
7.24,1,5,Electronics,DS,7.0,1,1
7.24,1,5,Electronics,WEB,6.0,2,1
7.24,1,5,Electronics,CYB,7.0,1,1
7.24,1,5,Electronics,CLOUD,6.5,1,1
7.41,0,3,Civil,AIML,7.5,0,0
7.41,0,3,Civil,DS,7.0,1,1
7.41,0,3,Civil,WEB,6.0,2,1
7.41,0,3,Civil,CYB,7.0,1,1
7.41,0,3,Civil,CLOUD,6.5,1,1
5.61,0,5,Electronics,AIML,7.5,0,0
5.61,0,5,Electronics,DS,7.0,1,0
5.61,0,5,Electronics,WEB,6.0,2,0
5.61,0,5,Electronics,CYB,7.0,1,0
5.61,0,5,Electronics,CLOUD,6.5,1,0
7.21,0,4,Civil,AIML,7.5,0,0
7.21,0,4,Civil,DS,7.0,1,0
7.21,0,4,Civil,WEB,6.0,2,1
7.21,0,4,Civil,CYB,7.0,1,0
7.21,0,4,Civil,CLOUD,6.5,1,1
9.2,0,3,Computer Science,AIML,7.5,0,1
9.2,0,3,Computer Science,DS,7.0,1,1
9.2,0,3,Computer Science,WEB,6.0,2,1
9.2,0,3,Computer Science,CYB,7.0,1,1
9.2,0,3,Computer Science,CLOUD,6.5,1,1
5.02,0,3,Civil,AIML,7.5,0,1
5.02,0,3,Civil,DS,7.0,1,0
5.02,0,3,Civil,WEB,6.0,2,0
5.02,0,3,Civil,CYB,7.0,1,0
5.02,0,3,Civil,CLOUD,6.5,1,0
8.45,2,4,Electronics,AIML,7.5,0,0
8.45,2,4,Electronics,DS,7.0,1,0
8.45,2,4,Electronics,WEB,6.0,2,1
8.45,2,4,Electronics,CYB,7.0,1,0
8.45,2,4,Electronics,CLOUD,6.5,1,0
6.63,2,7,Mechanical,AIML,7.5,0,0
6.63,2,7,Mechanical,DS,7.0,1,0
6.63,2,7,Mechanical,WEB,6.0,2,1
6.63,2,7,Mechanical,CYB,7.0,1,0
6.63,2,7,Mechanical,CLOUD,6.5,1,1
6.29,0,4,Computer Science,AIML,7.5,0,0
6.29,0,4,Computer Science,DS,7.0,1,0
6.29,0,4,Computer Science,WEB,6.0,2,1
6.29,0,4,Computer Science,CYB,7.0,1,0
6.29,0,4,Computer Science,CLOUD,6.5,1,0
7.12,0,6,Electronics,AIML,7.5,0,0
7.12,0,6,Electronics,DS,7.0,1,1
7.12,0,6,Electronics,WEB,6.0,2,1
7.12,0,6,Electronics,CYB,7.0,1,1
7.12,0,6,Electronics,CLOUD,6.5,1,1
6.71,0,8,Information Technology,AIML,7.5,0,0
6.71,0,8,Information Technology,DS,7.0,1,0
6.71,0,8,Information Technology,WEB,6.0,2,1
6.71,0,8,Information Technology,CYB,7.0,1,0
6.71,0,8,Information Technology,CLOUD,6.5,1,1
7.43,0,6,Mechanical,AIML,7.5,0,0
7.43,0,6,Mechanical,DS,7.0,1,1
7.43,0,6,Mechanical,WEB,6.0,2,1
7.43,0,6,Mechanical,CYB,7.0,1,1
7.43,0,6,Mechanical,CLOUD,6.5,1,1
5.04,0,3,Mechanical,AIML,7.5,0,0
5.04,0,3,Mechanical,DS,7.0,1,0
5.04,0,3,Mechanical,WEB,6.0,2,0
5.04,0,3,Mechanical,CYB,7.0,1,0
5.04,0,3,Mechanical,CLOUD,6.5,1,0
9.35,1,3,Computer Science,AIML,7.5,0,0
9.35,1,3,Computer Science,DS,7.0,1,1
9.35,1,3,Computer Science,WEB,6.0,2,1
9.35,1,3,Computer Science,CYB,7.0,1,1
9.35,1,3,Computer Science,CLOUD,6.5,1,1
5.81,1,3,Information Technology,AIML,7.5,0,0
5.81,1,3,Information Technology,DS,7.0,1,0
5.81,1,3,Information Technology,WEB,6.0,2,1
5.81,1,3,Information Technology,CYB,7.0,1,0
5.81,1,3,Information Technology,CLOUD,6.5,1,0
6.16,0,5,Mechanical,AIML,7.5,0,0
6.16,0,5,Mechanical,DS,7.0,1,0
6.16,0,5,Mechanical,WEB,6.0,2,1
6.16,0,5,Mechanical,CYB,7.0,1,0
6.16,0,5,Mechanical,CLOUD,6.5,1,0
5.95,0,8,Electronics,AIML,7.5,0,0
5.95,0,8,Electronics,DS,7.0,1,0
5.95,0,8,Electronics,WEB,6.0,2,1
5.95,0,8,Electronics,CYB,7.0,1,0
5.95,0,8,Electronics,CLOUD,6.5,1,0
6.7,2,4,Mechanical,AIML,7.5,0,0
6.7,2,4,Mechanical,DS,7.0,1,0
6.7,2,4,Mechanical,WEB,6.0,2,1
6.7,2,4,Mechanical,CYB,7.0,1,0
6.7,2,4,Mechanical,CLOUD,6.5,1,0
5.84,0,8,Mechanical,AIML,7.5,0,0
5.84,0,8,Mechanical,DS,7.0,1,0
5.84,0,8,Mechanical,WEB,6.0,2,0
5.84,0,8,Mechanical,CYB,7.0,1,0
5.84,0,8,Mechanical,CLOUD,6.5,1,0
8.39,1,6,Information Technology,AIML,7.5,0,0
8.39,1,6,Information Technology,DS,7.0,1,1
8.39,1,6,Information Technology,WEB,6.0,2,1
8.39,1,6,Information Technology,CYB,7.0,1,1
8.39,1,6,Information Technology,CLOUD,6.5,1,1
5.88,0,5,Information Technology,AIML,7.5,0,1
5.88,0,5,Information Technology,DS,7.0,1,0
5.88,0,5,Information Technology,WEB,6.0,2,0
5.88,0,5,Information Technology,CYB,7.0,1,0
5.88,0,5,Information Technology,CLOUD,6.5,1,0
6.03,0,5,Mechanical,AIML,7.5,0,0
6.03,0,5,Mechanical,DS,7.0,1,0
6.03,0,5,Mechanical,WEB,6.0,2,0
6.03,0,5,Mechanical,CYB,7.0,1,0
6.03,0,5,Mechanical,CLOUD,6.5,1,0
8.17,1,8,Civil,AIML,7.5,0,0
8.17,1,8,Civil,DS,7.0,1,1
8.17,1,8,Civil,WEB,6.0,2,1
8.17,1,8,Civil,CYB,7.0,1,0
8.17,1,8,Civil,CLOUD,6.5,1,1
7.77,1,8,Computer Science,AIML,7.5,0,0
7.77,1,8,Computer Science,DS,7.0,1,1
7.77,1,8,Computer Science,WEB,6.0,2,1
7.77,1,8,Computer Science,CYB,7.0,1,1
7.77,1,8,Computer Science,CLOUD,6.5,1,1
4.47,0,8,Civil,AIML,7.5,0,0
4.47,0,8,Civil,DS,7.0,1,0
4.47,0,8,Civil,WEB,6.0,2,0
4.47,0,8,Civil,CYB,7.0,1,0
4.47,0,8,Civil,CLOUD,6.5,1,0
7.11,2,8,Civil,AIML,7.5,0,0
7.11,2,8,Civil,DS,7.0,1,0
7.11,2,8,Civil,WEB,6.0,2,1
7.11,2,8,Civil,CYB,7.0,1,0
7.11,2,8,Civil,CLOUD,6.5,1,0
7.02,2,7,Information Technology,AIML,7.5,0,0
7.02,2,7,Information Technology,DS,7.0,1,0
7.02,2,7,Information Technology,WEB,6.0,2,1
7.02,2,7,Information Technology,CYB,7.0,1,1
7.02,2,7,Information Technology,CLOUD,6.5,1,0
6.42,0,3,Computer Science,AIML,7.5,0,1
6.42,0,3,Computer Science,DS,7.0,1,0
6.42,0,3,Computer Science,WEB,6.0,2,1
6.42,0,3,Computer Science,CYB,7.0,1,0
6.42,0,3,Computer Science,CLOUD,6.5,1,0
5.6,1,5,Civil,AIML,7.5,0,0
5.6,1,5,Civil,DS,7.0,1,0
5.6,1,5,Civil,WEB,6.0,2,0
5.6,1,5,Civil,CYB,7.0,1,0
5.6,1,5,Civil,CLOUD,6.5,1,0
8.19,0,8,Mechanical,AIML,7.5,0,1
8.19,0,8,Mechanical,DS,7.0,1,1
8.19,0,8,Mechanical,WEB,6.0,2,1
8.19,0,8,Mechanical,CYB,7.0,1,1
8.19,0,8,Mechanical,CLOUD,6.5,1,1
5.82,0,8,Mechanical,AIML,7.5,0,0
5.82,0,8,Mechanical,DS,7.0,1,0
5.82,0,8,Mechanical,WEB,6.0,2,0
5.82,0,8,Mechanical,CYB,7.0,1,0
5.82,0,8,Mechanical,CLOUD,6.5,1,0
8.43,2,4,Civil,AIML,7.5,0,0
8.43,2,4,Civil,DS,7.0,1,0
8.43,2,4,Civil,WEB,6.0,2,1
8.43,2,4,Civil,CYB,7.0,1,0
8.43,2,4,Civil,CLOUD,6.5,1,0
7.66,1,6,Computer Science,AIML,7.5,0,0
7.66,1,6,Computer Science,DS,7.0,1,1
7.66,1,6,Computer Science,WEB,6.0,2,1
7.66,1,6,Computer Science,CYB,7.0,1,1
7.66,1,6,Computer Science,CLOUD,6.5,1,1
5.93,0,3,Electronics,AIML,7.5,0,0
5.93,0,3,Electronics,DS,7.0,1,0
5.93,0,3,Electronics,WEB,6.0,2,1
5.93,0,3,Electronics,CYB,7.0,1,0
5.93,0,3,Electronics,CLOUD,6.5,1,0
7.72,2,5,Electronics,AIML,7.5,0,0
7.72,2,5,Electronics,DS,7.0,1,0
7.72,2,5,Electronics,WEB,6.0,2,0
7.72,2,5,Electronics,CYB,7.0,1,0
7.72,2,5,Electronics,CLOUD,6.5,1,0
8.42,2,6,Computer Science,AIML,7.5,0,0
8.42,2,6,Computer Science,DS,7.0,1,0
8.42,2,6,Computer Science,WEB,6.0,2,1
8.42,2,6,Computer Science,CYB,7.0,1,0
8.42,2,6,Computer Science,CLOUD,6.5,1,0
6.64,2,4,Mechanical,AIML,7.5,0,0
6.64,2,4,Mechanical,DS,7.0,1,0
6.64,2,4,Mechanical,WEB,6.0,2,0
6.64,2,4,Mechanical,CYB,7.0,1,0
6.64,2,4,Mechanical,CLOUD,6.5,1,0
7.36,1,6,Civil,AIML,7.5,0,0
7.36,1,6,Civil,DS,7.0,1,1
7.36,1,6,Civil,WEB,6.0,2,1
7.36,1,6,Civil,CYB,7.0,1,1
7.36,1,6,Civil,CLOUD,6.5,1,1
8.25,0,4,Information Technology,AIML,7.5,0,1
8.25,0,4,Information Technology,DS,7.0,1,1
8.25,0,4,Information Technology,WEB,6.0,2,1
8.25,0,4,Information Technology,CYB,7.0,1,1
8.25,0,4,Information Technology,CLOUD,6.5,1,1
5.62,1,6,Information Technology,AIML,7.5,0,0
5.62,1,6,Information Technology,DS,7.0,1,0
5.62,1,6,Information Technology,WEB,6.0,2,0
5.62,1,6,Information Technology,CYB,7.0,1,0
5.62,1,6,Information Technology,CLOUD,6.5,1,0
6.32,0,4,Mechanical,AIML,7.5,0,0
6.32,0,4,Mechanical,DS,7.0,1,0
6.32,0,4,Mechanical,WEB,6.0,2,1
6.32,0,4,Mechanical,CYB,7.0,1,0
6.32,0,4,Mechanical,CLOUD,6.5,1,1
6.33,0,5,Computer Science,AIML,7.5,0,0
6.33,0,5,Computer Science,DS,7.0,1,0
6.33,0,5,Computer Science,WEB,6.0,2,1
6.33,0,5,Computer Science,CYB,7.0,1,0
6.33,0,5,Computer Science,CLOUD,6.5,1,0
4.91,0,8,Electronics,AIML,7.5,0,0
4.91,0,8,Electronics,DS,7.0,1,0
4.91,0,8,Electronics,WEB,6.0,2,0
4.91,0,8,Electronics,CYB,7.0,1,0
4.91,0,8,Electronics,CLOUD,6.5,1,0
8.19,2,4,Civil,AIML,7.5,0,0
8.19,2,4,Civil,DS,7.0,1,0
8.19,2,4,Civil,WEB,6.0,2,1
8.19,2,4,Civil,CYB,7.0,1,0
8.19,2,4,Civil,CLOUD,6.5,1,0
7.16,0,7,Information Technology,AIML,7.5,0,0
7.16,0,7,Information Technology,DS,7.0,1,1
7.16,0,7,Information Technology,WEB,6.0,2,1
7.16,0,7,Information Technology,CYB,7.0,1,0
7.16,0,7,Information Technology,CLOUD,6.5,1,1
6.13,0,3,Electronics,AIML,7.5,0,0
6.13,0,3,Electronics,DS,7.0,1,0
6.13,0,3,Electronics,WEB,6.0,2,1
6.13,0,3,Electronics,CYB,7.0,1,0
6.13,0,3,Electronics,CLOUD,6.5,1,0
6.25,0,6,Computer Science,AIML,7.5,0,0
6.25,0,6,Computer Science,DS,7.0,1,0
6.25,0,6,Computer Science,WEB,6.0,2,1
6.25,0,6,Computer Science,CYB,7.0,1,0
6.25,0,6,Computer Science,CLOUD,6.5,1,0
9.48,1,3,Electronics,AIML,7.5,0,0
9.48,1,3,Electronics,DS,7.0,1,1
9.48,1,3,Electronics,WEB,6.0,2,1
9.48,1,3,Electronics,CYB,7.0,1,1
9.48,1,3,Electronics,CLOUD,6.5,1,1
6.59,1,3,Computer Science,AIML,7.5,0,0
6.59,1,3,Computer Science,DS,7.0,1,0
6.59,1,3,Computer Science,WEB,6.0,2,1
6.59,1,3,Computer Science,CYB,7.0,1,0
6.59,1,3,Computer Science,CLOUD,6.5,1,1
7.09,0,6,Information Technology,AIML,7.5,0,1
7.09,0,6,Information Technology,DS,7.0,1,1
7.09,0,6,Information Technology,WEB,6.0,2,1
7.09,0,6,Information Technology,CYB,7.0,1,1
7.09,0,6,Information Technology,CLOUD,6.5,1,1
6.75,0,3,Electronics,AIML,7.5,0,0
6.75,0,3,Electronics,DS,7.0,1,0
6.75,0,3,Electronics,WEB,6.0,2,1
6.75,0,3,Electronics,CYB,7.0,1,0
6.75,0,3,Electronics,CLOUD,6.5,1,1
7.34,0,4,Civil,AIML,7.5,0,0
7.34,0,4,Civil,DS,7.0,1,1
7.34,0,4,Civil,WEB,6.0,2,1
7.34,0,4,Civil,CYB,7.0,1,1
7.34,0,4,Civil,CLOUD,6.5,1,1
4.83,1,6,Computer Science,AIML,7.5,0,0
4.83,1,6,Computer Science,DS,7.0,1,0
4.83,1,6,Computer Science,WEB,6.0,2,0
4.83,1,6,Computer Science,CYB,7.0,1,0
4.83,1,6,Computer Science,CLOUD,6.5,1,0
7.29,1,8,Information Technology,AIML,7.5,0,0
7.29,1,8,Information Technology,DS,7.0,1,0
7.29,1,8,Information Technology,WEB,6.0,2,1
7.29,1,8,Information Technology,CYB,7.0,1,1
7.29,1,8,Information Technology,CLOUD,6.5,1,1
8.77,2,8,Information Technology,AIML,7.5,0,0
8.77,2,8,Information Technology,DS,7.0,1,0
8.77,2,8,Information Technology,WEB,6.0,2,1
8.77,2,8,Information Technology,CYB,7.0,1,0
8.77,2,8,Information Technology,CLOUD,6.5,1,0
6.55,1,8,Civil,AIML,7.5,0,0
6.55,1,8,Civil,DS,7.0,1,0
6.55,1,8,Civil,WEB,6.0,2,1
6.55,1,8,Civil,CYB,7.0,1,0
6.55,1,8,Civil,CLOUD,6.5,1,1
9.26,0,7,Mechanical,AIML,7.5,0,1
9.26,0,7,Mechanical,DS,7.0,1,1
9.26,0,7,Mechanical,WEB,6.0,2,1
9.26,0,7,Mechanical,CYB,7.0,1,1
9.26,0,7,Mechanical,CLOUD,6.5,1,1
6.64,0,6,Civil,AIML,7.5,0,0
6.64,0,6,Civil,DS,7.0,1,0
6.64,0,6,Civil,WEB,6.0,2,1
6.64,0,6,Civil,CYB,7.0,1,0
6.64,0,6,Civil,CLOUD,6.5,1,1
10.0,1,6,Electronics,AIML,7.5,0,0
10.0,1,6,Electronics,DS,7.0,1,1
10.0,1,6,Electronics,WEB,6.0,2,1
10.0,1,6,Electronics,CYB,7.0,1,1
10.0,1,6,Electronics,CLOUD,6.5,1,1
5.91,2,7,Civil,AIML,7.5,0,0
5.91,2,7,Civil,DS,7.0,1,0
5.91,2,7,Civil,WEB,6.0,2,0
5.91,2,7,Civil,CYB,7.0,1,0
5.91,2,7,Civil,CLOUD,6.5,1,0
7.85,2,3,Electronics,AIML,7.5,0,0
7.85,2,3,Electronics,DS,7.0,1,0
7.85,2,3,Electronics,WEB,6.0,2,0
7.85,2,3,Electronics,CYB,7.0,1,0
7.85,2,3,Electronics,CLOUD,6.5,1,0
6.22,0,8,Civil,AIML,7.5,0,0
6.22,0,8,Civil,DS,7.0,1,0
6.22,0,8,Civil,WEB,6.0,2,1
6.22,0,8,Civil,CYB,7.0,1,0
6.22,0,8,Civil,CLOUD,6.5,1,0
4.66,0,8,Electronics,AIML,7.5,0,0
4.66,0,8,Electronics,DS,7.0,1,0
4.66,0,8,Electronics,WEB,6.0,2,0
4.66,0,8,Electronics,CYB,7.0,1,0
4.66,0,8,Electronics,CLOUD,6.5,1,0
9.02,0,5,Information Technology,AIML,7.5,0,1
9.02,0,5,Information Technology,DS,7.0,1,1
9.02,0,5,Information Technology,WEB,6.0,2,1
9.02,0,5,Information Technology,CYB,7.0,1,1
9.02,0,5,Information Technology,CLOUD,6.5,1,1
6.61,1,7,Electronics,AIML,7.5,0,0
6.61,1,7,Electronics,DS,7.0,1,1
6.61,1,7,Electronics,WEB,6.0,2,1
6.61,1,7,Electronics,CYB,7.0,1,0
6.61,1,7,Electronics,CLOUD,6.5,1,1
8.48,1,3,Information Technology,AIML,7.5,0,0
8.48,1,3,Information Technology,DS,7.0,1,1
8.48,1,3,Information Technology,WEB,6.0,2,1
8.48,1,3,Information Technology,CYB,7.0,1,1
8.48,1,3,Information Technology,CLOUD,6.5,1,1
7.13,0,8,Computer Science,AIML,7.5,0,0
7.13,0,8,Computer Science,DS,7.0,1,1
7.13,0,8,Computer Science,WEB,6.0,2,1
7.13,0,8,Computer Science,CYB,7.0,1,1
7.13,0,8,Computer Science,CLOUD,6.5,1,1
6.37,1,6,Civil,AIML,7.5,0,0
6.37,1,6,Civil,DS,7.0,1,0
6.37,1,6,Civil,WEB,6.0,2,1
6.37,1,6,Civil,CYB,7.0,1,0
6.37,1,6,Civil,CLOUD,6.5,1,0
6.94,0,6,Electronics,AIML,7.5,0,0
6.94,0,6,Electronics,DS,7.0,1,0
6.94,0,6,Electronics,WEB,6.0,2,1
6.94,0,6,Electronics,CYB,7.0,1,0
6.94,0,6,Electronics,CLOUD,6.5,1,1
8.05,1,8,Electronics,AIML,7.5,0,0
8.05,1,8,Electronics,DS,7.0,1,1
8.05,1,8,Electronics,WEB,6.0,2,1
8.05,1,8,Electronics,CYB,7.0,1,1
8.05,1,8,Electronics,CLOUD,6.5,1,1
7.33,0,6,Electronics,AIML,7.5,0,1
7.33,0,6,Electronics,DS,7.0,1,1
7.33,0,6,Electronics,WEB,6.0,2,1
7.33,0,6,Electronics,CYB,7.0,1,1
7.33,0,6,Electronics,CLOUD,6.5,1,1
4.97,1,7,Information Technology,AIML,7.5,0,0
4.97,1,7,Information Technology,DS,7.0,1,1
4.97,1,7,Information Technology,WEB,6.0,2,0
4.97,1,7,Information Technology,CYB,7.0,1,0
4.97,1,7,Information Technology,CLOUD,6.5,1,0
7.8,1,7,Mechanical,AIML,7.5,0,0
7.8,1,7,Mechanical,DS,7.0,1,1
7.8,1,7,Mechanical,WEB,6.0,2,1
7.8,1,7,Mechanical,CYB,7.0,1,1
7.8,1,7,Mechanical,CLOUD,6.5,1,1
6.36,0,7,Information Technology,AIML,7.5,0,0
6.36,0,7,Information Technology,DS,7.0,1,0
6.36,0,7,Information Technology,WEB,6.0,2,1
6.36,0,7,Information Technology,CYB,7.0,1,0
6.36,0,7,Information Technology,CLOUD,6.5,1,0
9.34,0,7,Electronics,AIML,7.5,0,1
9.34,0,7,Electronics,DS,7.0,1,1
9.34,0,7,Electronics,WEB,6.0,2,1
9.34,0,7,Electronics,CYB,7.0,1,1
9.34,0,7,Electronics,CLOUD,6.5,1,1
5.23,0,8,Civil,AIML,7.5,0,0
5.23,0,8,Civil,DS,7.0,1,0
5.23,0,8,Civil,WEB,6.0,2,0
5.23,0,8,Civil,CYB,7.0,1,0
5.23,0,8,Civil,CLOUD,6.5,1,0
5.86,0,3,Mechanical,AIML,7.5,0,0
5.86,0,3,Mechanical,DS,7.0,1,0
5.86,0,3,Mechanical,WEB,6.0,2,0
5.86,0,3,Mechanical,CYB,7.0,1,0
5.86,0,3,Mechanical,CLOUD,6.5,1,0
9.91,2,6,Mechanical,AIML,7.5,0,0
9.91,2,6,Mechanical,DS,7.0,1,0
9.91,2,6,Mechanical,WEB,6.0,2,1
9.91,2,6,Mechanical,CYB,7.0,1,0
9.91,2,6,Mechanical,CLOUD,6.5,1,0
6.38,0,5,Civil,AIML,7.5,0,0
6.38,0,5,Civil,DS,7.0,1,0
6.38,0,5,Civil,WEB,6.0,2,1
6.38,0,5,Civil,CYB,7.0,1,0
6.38,0,5,Civil,CLOUD,6.5,1,0
7.17,2,6,Civil,AIML,7.5,0,0
7.17,2,6,Civil,DS,7.0,1,0
7.17,2,6,Civil,WEB,6.0,2,0
7.17,2,6,Civil,CYB,7.0,1,0
7.17,2,6,Civil,CLOUD,6.5,1,0
8.47,1,3,Information Technology,AIML,7.5,0,0
8.47,1,3,Information Technology,DS,7.0,1,1
8.47,1,3,Information Technology,WEB,6.0,2,1
8.47,1,3,Information Technology,CYB,7.0,1,1
8.47,1,3,Information Technology,CLOUD,6.5,1,0
7.0,1,5,Computer Science,AIML,7.5,0,0
7.0,1,5,Computer Science,DS,7.0,1,1
7.0,1,5,Computer Science,WEB,6.0,2,1
7.0,1,5,Computer Science,CYB,7.0,1,0
7.0,1,5,Computer Science,CLOUD,6.5,1,1
7.62,0,8,Electronics,AIML,7.5,0,1
7.62,0,8,Electronics,DS,7.0,1,1
7.62,0,8,Electronics,WEB,6.0,2,1
7.62,0,8,Electronics,CYB,7.0,1,1
7.62,0,8,Electronics,CLOUD,6.5,1,1
7.03,2,5,Computer Science,AIML,7.5,0,0
7.03,2,5,Computer Science,DS,7.0,1,0
7.03,2,5,Computer Science,WEB,6.0,2,1
7.03,2,5,Computer Science,CYB,7.0,1,0
7.03,2,5,Computer Science,CLOUD,6.5,1,0
8.58,1,6,Computer Science,AIML,7.5,0,0
8.58,1,6,Computer Science,DS,7.0,1,1
8.58,1,6,Computer Science,WEB,6.0,2,1
8.58,1,6,Computer Science,CYB,7.0,1,1
8.58,1,6,Computer Science,CLOUD,6.5,1,0
7.31,1,5,Computer Science,AIML,7.5,0,0
7.31,1,5,Computer Science,DS,7.0,1,0
7.31,1,5,Computer Science,WEB,6.0,2,1
7.31,1,5,Computer Science,CYB,7.0,1,1
7.31,1,5,Computer Science,CLOUD,6.5,1,0
5.94,0,3,Computer Science,AIML,7.5,0,0
5.94,0,3,Computer Science,DS,7.0,1,0
5.94,0,3,Computer Science,WEB,6.0,2,0
5.94,0,3,Computer Science,CYB,7.0,1,0
5.94,0,3,Computer Science,CLOUD,6.5,1,0
6.57,1,6,Information Technology,AIML,7.5,0,0
6.57,1,6,Information Technology,DS,7.0,1,0
6.57,1,6,Information Technology,WEB,6.0,2,1
6.57,1,6,Information Technology,CYB,7.0,1,0
6.57,1,6,Information Technology,CLOUD,6.5,1,1
5.61,1,6,Civil,AIML,7.5,0,0
5.61,1,6,Civil,DS,7.0,1,0
5.61,1,6,Civil,WEB,6.0,2,0
5.61,1,6,Civil,CYB,7.0,1,0
5.61,1,6,Civil,CLOUD,6.5,1,0
7.29,0,5,Civil,AIML,7.5,0,0
7.29,0,5,Civil,DS,7.0,1,0
7.29,0,5,Civil,WEB,6.0,2,1
7.29,0,5,Civil,CYB,7.0,1,1
7.29,0,5,Civil,CLOUD,6.5,1,1
9.09,2,4,Civil,AIML,7.5,0,0
9.09,2,4,Civil,DS,7.0,1,0
9.09,2,4,Civil,WEB,6.0,2,1
9.09,2,4,Civil,CYB,7.0,1,0
9.09,2,4,Civil,CLOUD,6.5,1,0
5.78,0,6,Civil,AIML,7.5,0,0
5.78,0,6,Civil,DS,7.0,1,0
5.78,0,6,Civil,WEB,6.0,2,0
5.78,0,6,Civil,CYB,7.0,1,0
5.78,0,6,Civil,CLOUD,6.5,1,0
7.13,0,5,Civil,AIML,7.5,0,0
7.13,0,5,Civil,DS,7.0,1,1
7.13,0,5,Civil,WEB,6.0,2,1
7.13,0,5,Civil,CYB,7.0,1,1
7.13,0,5,Civil,CLOUD,6.5,1,1
5.99,3,4,Information Technology,AIML,7.5,0,0
5.99,3,4,Information Technology,DS,7.0,1,0
5.99,3,4,Information Technology,WEB,6.0,2,0
5.99,3,4,Information Technology,CYB,7.0,1,0
5.99,3,4,Information Technology,CLOUD,6.5,1,0
6.14,0,3,Civil,AIML,7.5,0,0
6.14,0,3,Civil,DS,7.0,1,0
6.14,0,3,Civil,WEB,6.0,2,1
6.14,0,3,Civil,CYB,7.0,1,0
6.14,0,3,Civil,CLOUD,6.5,1,0
8.45,1,7,Computer Science,AIML,7.5,0,0
8.45,1,7,Computer Science,DS,7.0,1,1
8.45,1,7,Computer Science,WEB,6.0,2,1
8.45,1,7,Computer Science,CYB,7.0,1,1
8.45,1,7,Computer Science,CLOUD,6.5,1,1
8.91,0,5,Information Technology,AIML,7.5,0,1
8.91,0,5,Information Technology,DS,7.0,1,1
8.91,0,5,Information Technology,WEB,6.0,2,1
